t, 1, 2, 3, 4, 5
119.875,0.488565853817,1.12896017576,0.0,0.0994268249184,0.210420874088
120.0,0.48451138877,1.11959126564,0.0,0.0986017107945,0.208674652831
120.125,0.480490570541,1.11030010537,0.0,0.0977834440514,0.206942922954
120.25,0.476503119907,1.10108604971,0.0,0.0969719678644,0.205225564196
120.375,0.472548759958,1.0919484588,0.0,0.0961672258809,0.203522457296
120.5,0.468627216085,1.08288669809,0.0,0.0953691622155,0.201833483981
120.625,0.464738215958,1.07390013828,0.0,0.094577721447,0.200158526962
120.75,0.460881489504,1.06498815529,0.0,0.0937928486139,0.198497469921
120.875,0.457056768894,1.05615013025,0.0,0.0930144892107,0.196850197506
121.0,0.453263788522,1.04738544939,0.0,0.0922425891844,0.195216595323
121.125,0.449502284983,1.03869350405,0.0,0.0914770949305,0.193596549926
121.25,0.445771997062,1.03007369062,0.0,0.0907179532894,0.191989948812
121.375,0.442072665709,1.0215254105,0.0,0.0899651115427,0.190396680411
121.5,0.438404034024,1.01304807006,0.0,0.0892185174093,0.188816634078
121.625,0.434765847239,1.00464108058,0.0,0.0884781190421,0.187249700086
121.75,0.431157852703,0.996303858254,0.0,0.0877438650243,0.185695769622
121.875,0.427579799856,0.988035824091,0.0,0.0870157043657,0.184154734772
122.0,0.424031440224,0.979836403925,0.0,0.0862935864994,0.182626488519
122.125,0.42051252739,0.971705028347,0.0,0.0855774612779,0.181110924734
122.25,0.417022816983,0.963641132675,0.0,0.08486727897,0.17960793817
122.375,0.413562066662,0.955644156914,0.0,0.0841629902573,0.178117424451
122.5,0.410130036095,0.947713545714,0.0,0.0834645462305,0.17663928007
122.625,0.406726486946,0.939848748336,0.0,0.0827718983863,0.175173402376
122.75,0.403351182854,0.93204921861,0.0,1.08208499862,0.173719689572
122.875,0.400003889424,0.924314414899,0.0,1.07310509188,0.172278040706
123.0,0.396684374203,0.91664380006,0.0,1.06419970676,0.170848355661
123.125,0.393392406666,0.909036841409,0.0,1.05536822482,0.169430535154
123.25,0.390127758205,0.901493010681,0.0,1.04661003276,0.168024480725
123.375,0.386890202106,0.894011783998,0.0,1.03792452238,0.16663009473
123.5,0.383679513538,1.88659264182,0.0,1.0293110905,0.165247280336
123.625,0.380495469535,1.87093636158,0.0,1.02076913898,0.163875941514
123.75,0.377337848981,1.85541000822,0.0,1.01229807461,0.162515983032
123.875,0.374206432596,1.84001250353,0.0,1.00389730913,0.161167310448
124.0,0.371101002919,1.82474277822,0.0,0.995566259138,0.159829830102
124.125,0.368021344295,1.8095997719,0.0,0.987304346095,0.158503449114
124.25,0.364967242856,1.79458243295,0.0,0.97911099625,0.157188075375
124.375,0.361938486511,1.7796897185,0.0,0.970985640618,0.155883617536
124.5,0.358934864929,1.76492059434,0.0,0.962927714935,0.154589985012
124.625,0.355956169523,1.75027403481,0.0,0.954936659619,0.153307087965
124.75,0.353002193439,1.73574902279,0.0,0.947011919732,0.152034837306
124.875,0.350072731537,1.7213445496,0.0,0.939152944943,0.150773144683
125.0,0.347167580383,1.70705961491,0.0,0.931359189485,0.149521922477
125.125,0.344286538228,1.69289322672,0.0,0.923630112124,0.148281083798
125.25,0.341429404999,1.67884440124,0.0,0.915965176113,0.128734903588
125.375,0.338595982283,1.66491216285,0.0,0.908363849164,0.127666570296
